,words,ner,task
531,"['3', '.', 'Предложите', 'методы', 'и', 'время', 'контроля', 'эффективности', 'антибактериальной', 'терапии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",296
532,"['4', '.', 'Сочетание', 'каких', 'из', 'назначенных', 'препаратов', 'повышает', 'риск', 'развития', 'нефротоксического', 'побочного', 'действия', '(', 'ответ', 'обоснуйте', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",296
533,"['5', '.', 'Предложите', 'рекомендации', 'по', 'оптимизации', 'антибактериальной', 'терапии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",296
534,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '364', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '297', '[', 'K002692', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Девушка', '20', 'лет', 'жалуется', 'на', 'неприятные', 'ощущения', 'в', 'глотке', ':', 'першение', ',', 'жжение', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'O', 'PAT-START', 'O']",297
535,"['Данные', 'симптомы', 'появились', 'после', 'того', ',', 'как', 'накануне', 'она', 'съела', 'большое', 'количество', 'мороженого', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",297
536,"['Объективно', ':', 'определяется', 'яркая', 'гиперемия', 'слизистой', 'оболочки', 'задней', 'стенки', 'глотки', 'и', 'умеренная', 'еѐ', 'инфильтрация', '.']","['O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",297
537,"['Другие', 'ЛОР-органы', 'без', 'патологических', 'изменений', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",297
538,"['Клинический', 'анализ', 'крови', ':', 'лейкоциты', '–', '10,8', '×', '10', '9', '/', 'л', '.']","['O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",297
539,"[',', 'СОЭ', '–', '16', 'мм', '/', 'час', ';', 'нейтрофилы', '–', '65,2%', ',', 'лимфоциты', '–', '21,3%', ',', 'эозинофилы', '–', '3,1%', ',', 'моноциты', '–', '10%', ',', 'базофилы', '–', '0,4%', '.']","['O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'O']",297
540,"['Больная', 'требует', 'оформление', 'больничного', 'листа', '.']","['O', 'O', 'O', 'O', 'O', 'O']",297
541,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",297
542,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",297
543,"['2', '.', 'Обоснуйте', 'поставленный', 'Вами', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",297
544,"['3', '.', 'Составьте', 'план', 'и', 'обоснуйте', 'план', 'лечения', 'пациента', '(', 'укажите', 'препараты', 'выбора', ',', 'диета', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",297
545,"['4', '.', 'Назовите', 'основных', 'возбудителей', 'и', 'факторы', ',', 'способствующие', 'развитию', 'данного', 'заболевания', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",297
546,"['5', '.', 'Оцените', 'трудоспособность', 'пациентки', '.']","['O', 'O', 'O', 'O', 'O', 'O']",297
547,"['Необходимо', 'ли', 'выдать', 'лист', 'временной', 'нетрудоспособности', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",297
548,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '365', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '298', '[', 'K002693', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Мужчина', '25', 'лет', 'жалуется', 'на', 'боль', 'в', 'горле', ',', 'усиливающуюся', 'при', 'глотании', ',', 'повышение', 'температуры', 'тела', 'до', '37,5', '°', 'С', ',', 'общее', 'недомогание', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'O']",298
549,"['Связывает', 'данное', 'состояние', 'с', 'недавним', 'переохлаждением', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",298
550,"['Объективно', ':', 'состояние', 'удовлетворительное', '.']","['O', 'O', 'O', 'O', 'O']",298
551,"['Кожные', 'покровы', 'влажные', ',', 'чистые', '.']","['PAT-START', 'PAT', 'PAT', 'O', 'PAT-START', 'O']",298
552,"['В', 'зеве', 'определяется', 'яркая', 'гиперемия', 'слизистой', 'оболочки', 'нѐбных', 'дужек', 'и', 'миндалин', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",298
553,"['Миндалины', 'разрыхлены', 'и', 'выступают', 'за', 'края', 'дужек', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",298
554,"['Гиперемия', 'распространяется', 'и', 'на', 'заднюю', 'стенку', 'глотки', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",298
555,"['Клинический', 'анализ', 'крови', ':', 'лейкоциты', '–', '10,8', '×', '10', '9', '/', 'л', '.']","['O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",298
556,"[',', 'СОЭ', '–', '17', 'мм', '/', 'час', ';', 'лейкоцитарная', 'формула', ':', 'нейтрофилы', '–', '65,2%', ',', 'лимфоциты', '–', '21,3%', ',', 'эозинофилы', '–', '3,1', '%', ',', 'моноциты', '–', '10%', ',', 'базофилы', '–', '0,4%', '.']","['O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'PHY-START', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'O']",298
557,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",298
558,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",298
559,"['2', '.', 'Обоснуйте', 'поставленный', 'Вами', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",298
560,"['3', '.', 'Составьте', 'и', 'обоснуйте', 'план', 'лечения', 'пациента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",298
561,"['4', '.', 'Меры', 'санитарно-гигиенических', 'и', 'профилактических', 'мероприятий', 'при', 'данном', 'заболевании', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",298
562,"['5', '.', 'Указать', 'основного', 'возбудителя', 'заболевания', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",298
563,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '366', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '299', '[', 'K002694', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', '24', 'лет', 'жалуется', 'на', 'сильные', 'головные', 'боли', ',', 'боли', 'при', 'глотании', ',', 'иррадиирующие', 'в', 'оба', 'уха', ',', 'боли', 'в', 'суставах', 'конечностей', 'и', 'пояснице', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",299
564,"['Заболел', 'остро', ',', '2', 'дня', 'назад', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",299
565,"['Температура', 'тела', 'достигает', '39', '–', '40', '°', 'С', '.', 'Объективно', ':', 'регионарные', 'шейные', 'лимфоузлы', 'увеличены', ',', 'болезненны', 'при', 'пальпации', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'O']",299
566,"['Рот', 'открывает', 'свободно', ',', 'язык', 'обложен', 'сероватым', 'налѐтом', ',', 'нѐбные', 'миндалины', 'увеличены', 'в', 'объѐме', ',', 'гиперемированы', ',', 'на', 'слизистой', 'миндалин', 'видны', 'желтовато-белые', 'точки', '.']","['PHY-START', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",299
567,"['Клинический', 'анализ', 'крови', ':', 'лейкоциты', '–', '14,6', '×', '10', '9', '/', 'л', '.']","['O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",299
568,"[',', 'СОЭ', '–', '66', 'мм', '/', 'час', ';', 'лейкоцитарная', 'формула', ':', 'палочкоядерные', '–', '9%', ',', 'сегментоядерные', '–', '65,2%', ',', 'лимфоциты', '–', '12,3%', ',', 'эозинофилы', '–', '3,1%', ',', 'моноциты', '–', '10%', ',', 'базофилы', '–', '0,4%', '.']","['O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'O']",299
569,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",299
570,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",299
571,"['2', '.', 'Обоснуйте', 'поставленный', 'Вами', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",299
572,"['3', '.', 'Какие', 'методы', 'диагностики', 'необходимо', 'провести', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",299
573,"['4', '.', 'Возможные', 'осложнения', 'со', 'стороны', 'внутренних', 'органов', '(', 'местные', 'и', 'общие', ')', 'при', 'повторении', 'подобных', 'состояний', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",299
574,"['5', '.', 'Указать', 'рекомендованный', 'срок', 'постельного', 'режима', 'и', 'временной', 'нетрудоспособности', 'при', 'данном', 'заболевании', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",299
575,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '367', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '300', '[', 'K003189', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Мужчина', '29', 'лет', 'обратился', 'в', 'поликлинику', 'с', 'жалобами', 'на', 'периодические', 'боли', 'в', 'эпигастральной', 'области', 'ноющего', 'характера', ',', 'возникающие', 'через', '1,5', '-', '2', 'часа', 'после', 'приѐма', 'пищи', ',', '«', 'ночные', 'боли', '»', ',', 'иногда', '–', 'изжогу', ',', 'тошноту', ',', 'запоры', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'PAT-START', 'O', 'PAT-START', 'O', 'PAT-START', 'O']",300
576,"['Данные', 'боли', 'беспокоят', 'в', 'течение', '2', 'лет', ',', 'но', 'в', 'последнее', 'время', 'участились', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",300
577,"['Боль', 'снимается', 'приѐмом', 'антацидных', 'препаратов', '(', 'Маалокс', ')', 'и', 'небольшого', 'количества', 'пищи', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",300
578,"['Не', 'обследовался', '.']","['O', 'O', 'O']",300
579,"['Работает', 'водителем', 'автобуса', ',', 'режим', 'питания', 'не', 'соблюдает', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",300
580,"['При', 'осмотре', ':', 'состояние', 'удовлетворительное', '.']","['O', 'O', 'O', 'O', 'O', 'O']",300
581,"['В', 'лѐгких', 'дыхание', 'везикулярное', ',', 'хрипов', 'нет', '.']","['O', 'O', 'PHY-START', 'PHY', 'O', 'PHY-START', 'PHY', 'O']",300
582,"['ЧДД', '–', '19', 'в', 'мин', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",300
583,"['Тоны', 'сердца', 'ясные', ',', 'ритмичные', '.']","['PHY-START', 'PHY', 'PHY', 'O', 'PHY-START', 'O']",300
584,"['ЧСС', '–', '60', 'уд', '/', 'мин', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",300
585,"['Язык', 'влажный', ',', 'обложен', 'белым', 'налѐтом', '.']","['PHY-START', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'O']",300
586,"['Живот', 'при', 'пальпации', 'мягкий', ',', 'болезненный', 'в', 'эпигастральной', 'области', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'O']",300
587,"['Симптомы', 'Ортнера', ',', 'Василенко', 'отрицательные', '.']","['PHY-START', 'PHY', 'O', 'PHY-START', 'PHY', 'O']",300
588,"['Размеры', 'печени', 'по', 'Курлову', '9', '×', '8', '×', '7', 'см', '.', 'Селезѐнка', 'не', 'пальпируется', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'O']",300
589,"['Отѐков', 'нет', '.']","['PHY-START', 'PHY', 'O']",300
590,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",300
591,"['Каков', 'наиболее', 'вероятный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O']",300
592,"['2', '.', 'Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",300
593,"['3', '.', 'Какое', 'лечение', 'следует', 'назначить', 'данному', 'больному', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",300
594,"['4', '.', 'С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",300
595,"['5', '.', 'Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",300
596,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '368', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '301', '[', 'K003194', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больная', '19', 'лет', 'обратилась', 'к', 'врачу-терапевту', 'участковому', 'с', 'жалобами', 'на', 'учащѐнное', 'болезненное', 'мочеиспускание', 'малыми', 'порциями', ',', 'неинтенсивную', 'ноющего', 'характера', 'боль', 'в', 'правой', 'половине', 'поясничной', 'области', ',', 'повышение', 'температуры', 'тела', 'до', 'субфебрильных', 'цифр', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",301
