,id,words,ner,task
507,587,"['Печень', 'и', 'селезѐнка', 'не', 'увеличены', '.']","['PHY', 'O', 'PHY', 'PHY', 'PHY', 'O']",303
508,197,"['В', 'лѐгких', 'при', 'аускультации', 'жѐсткое', 'дыхание', ',', 'хрипы', 'не', 'выслушиваются', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'O']",281
509,151,"['Отмечал', 'светобоязнь', ',', 'лежал', 'с', 'закрытыми', 'глазами', ',', 'просил', 'выключить', 'телевизор', '.']","['PAT', 'PAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",279
511,578,"['В', 'течение', '3', 'лет', 'повышение', 'АД', 'до', '200', '/', '120', 'мм', 'рт', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT']",303
513,731,"['Выраженный', 'цианоз', 'губ', 'и', 'языка', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",311
514,7,"['Обоснуйте', 'поставленный', 'Вами', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",270
516,718,"['ЭКГ', ':', 'ритм', 'синусовый', ',', 'смещение', 'сегмента', 'SТ', 'в', 'I', 'и', 'II', 'отведениях', 'ниже', 'изолинии', ',', 'сливается', 'с', 'зубцом', 'Т', ',', 'в', 'III', 'отведении', 'сегмент', 'SТ', 'ниже', 'изолинии', ',', 'патологический', 'зубец', 'Q', 'не', 'выявляется', '.']","['O', 'O', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",310
518,344,"['ЭХО-КГ', ':', 'клапанной', 'патологии', 'не', 'выявлено', ',', 'полости', 'сердца', 'не', 'расширены', ',', 'индекс', 'массы', 'миокарда', 'левого', 'желудочка', '121', 'г', '/', 'м²', ',', 'признаки', 'диастолической', 'дисфункции', ',', 'ФВ', '–', '65%', '.']","['O', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'O']",290
519,658,"['Крылья', 'носа', 'раздуваются', 'при', 'дыхании', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",307
521,122,"['с', 'жалобами', 'на', 'плохой', 'аппетит', ',', 'ноющие', 'боли', 'в', 'правом', 'подреберье', ',', 'потемнение', 'мочи', ',', 'желтушную', 'окраску', 'кожи', 'и', 'склер', '.']","['O', 'O', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'O']",278
522,766,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",313
523,745,"['АД', '–', '115', '/', '75', 'мм', 'рт', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY']",312
524,530,"['Работает', 'водителем', 'автобуса', ',', 'режим', 'питания', 'не', 'соблюдает', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",300
525,337,"['Живот', 'мягкий', ',', 'безболезненный', '.']","['PHY', 'PHY', 'O', 'PHY', 'O']",290
526,354,"['Боли', 'беспокоят', 'около', 'месяца', 'на', 'фоне', 'напряженного', 'рабочего', 'графика', '(', 'ночные', 'дежурства', ')', ',', 'курит', 'примерно', '20', 'лет', 'до', '15', 'сигарет', 'в', 'день', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",291
527,515,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '366', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '299', '[', 'K002694', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', '24', 'лет', 'жалуется', 'на', 'сильные', 'головные', 'боли', ',', 'боли', 'при', 'глотании', ',', 'иррадиирующие', 'в', 'оба', 'уха', ',', 'боли', 'в', 'суставах', 'конечностей', 'и', 'пояснице', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",299
528,292,"['44', 'лет', 'отмечает', 'пожелтение', 'склер', ',', 'кожи', ',', 'тѐмную', 'мочу', ',', 'слабость', ',', 'отвращение', 'к', 'пище', ',', 'лѐгкую', 'тошноту', '.']","['O', 'O', 'O', 'PAT', 'PAT', 'O', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O']",288
529,154,"['При', 'поступлении', 'состояние', 'тяжѐлое', ',', 'сознание', 'затемнено', '.']","['O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'O']",279
530,132,"['Кожные', 'покровы', 'и', 'склеры', 'умеренно', 'желтушны', ',', 'сыпи', 'нет', '.']","['PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'O']",278
531,170,"['В', 'общем', 'анализе', 'мочи', 'повышение', 'СОЭ', '–', '26', 'мм', '/', 'час', '.']","['O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",279
532,244,"['В', 'течение', '5', 'дней', 'температура', 'утром', '38', '°', 'С', ',', 'вечером', '39', '°', 'С', ',', 'нарастала', 'головная', 'боль', ',', 'слабость', ',', 'исчез', 'аппетит', ',', 'задержка', 'стула', ',', 'бессонница', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'PAT', 'PAT', 'O', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'O']",285
533,617,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '372', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '305', '[', 'K003179', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', 'Н', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",305
534,651,"['Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",306
535,45,"['На', 'второй', 'день', 'начала', 'приѐма', 'Метопролола', 'у', 'больного', 'участились', 'приступы', 'астмы', ',', 'наблюдается', 'снижение', 'пиковой', 'объѐмной', 'скорости', 'выдоха', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",273
536,153,"['Утром', 'следующего', 'дня', 'самочувствие', 'ухудшилось', ':', 'не', 'понимал', ',', 'где', 'находится', ',', 'стремился', 'пойти', 'на', 'работу', ',', 'при', 'попытке', 'встать', 'упал', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",279
537,764,"['В', 'биохимическом', 'анализе', 'крови', ':', 'общий', 'билирубин', '–', '87,5', 'мкмоль', '/', 'л', ',', 'ЩФ', '–', '413', 'Ед', '/', 'л', ',', 'ГГТП', '–', '62', 'Ед', '/', 'л', '.']","['O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",313
538,570,"['ЧСС', '–', '82', 'уд', '/', 'мин', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",302
539,397,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '357', 'Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",292
540,511,"['Обоснуйте', 'поставленный', 'Вами', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",298
541,31,"['В', 'общем', 'анализе', 'мочи', 'признаки', 'инфекции', 'мочевых', 'путей', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",272
542,543,"['С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",300
544,393,"['Биохимический', 'анализ', 'крови', ':', 'АЛТ', '–', '58', 'ед', '/', 'л', ';', 'АСТ', '–', '100', 'ед', '/', 'л', ';', 'креатинин', '–', '115', 'мкмоль', '/', 'л', ';', 'фибриноген', '–', '8', 'г', '/', 'л', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",292
545,101,"['в', 'первой', 'половине', 'дня', ',', 'когда', 'почувствовал', 'озноб', ',', 'повысилась', 'температура', 'до', '39,0', '°', 'С', ',', 'появилась', 'головная', 'боль', 'в', 'области', 'лба', ',', 'боль', 'при', 'движении', 'глазными', 'яблоками', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",277
546,286,"['Установите', 'предварительный', 'диагноз', 'на', 'основании', 'полученных', 'данных', ',', 'с', 'учѐтом', 'синдромального', 'подхода', ',', 'и', 'обоснуйте', 'его', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",287
547,162,"['Обоснуйте', 'поставленный', 'Вами', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",279
550,478,"['Самостоятельно', 'принимал', 'противовирусные', 'препараты', '(', 'Арбидол', ',', 'Ингавирин', ')', ',', 'жаропонижающие', 'средства', ',', 'врача-терапевта', 'участкового', 'на', 'дом', 'не', 'вызывал', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",296
551,50,"['Бисопролол', 'также', 'обладает', 'отрицательным', 'инотропным', 'действием', ',', 'будет', 'ли', 'латентная', 'сердечная', 'недостаточность', 'противопоказанием', 'к', 'применению', 'Бисопролола', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",273
552,164,"['Укажите', 'план', 'лечения', 'данного', 'пациента', '.']","['O', 'O', 'O', 'O', 'O', 'O']",279
553,155,"['Дезориентирован', ',', 'но', 'отзывается', 'на', 'своѐ', 'имя', ',', 'жалуется', 'на', 'сильную', 'головную', 'боль', '.']","['PAT', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'O']",279
554,507,"['Гиперемия', 'распространяется', 'и', 'на', 'заднюю', 'стенку', 'глотки', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",298
555,581,"['Температура', 'тела', '36,6', '°', 'С', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",303
557,532,"['В', 'лѐгких', 'дыхание', 'везикулярное', ',', 'хрипов', 'нет', '.']","['O', 'O', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'O']",300
558,231,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '348', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '284', '[', 'K000349', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больная', 'С', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",284
559,298,"['Температура', '36,8', '°', 'С', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'O']",288
560,589,"['Общий', 'анализ', 'мочи', ':', 'относительная', 'плотность', '1,008', 'г', '/', 'л', ',', 'белок', '–', '0,066', 'г', '/', 'л', ',', 'лейкоциты', '–', '3', '–', '4', 'в', 'поле', 'зрения', ',', 'цилиндры', '–', 'до', '15', 'в', 'поле', 'зрения', ',', 'кристаллы', 'мочевой', 'кислоты', '.']","['O', 'O', 'O', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O']",303
562,152,"['Вечером', 'была', 'дважды', 'рвота', ',', 'сохранялась', '«', 'пульсирующая', '»', 'головная', 'боль', '.']","['O', 'O', 'O', 'PAT', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",279
563,179,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",280
564,349,"['Правильно', 'ли', 'назначена', 'комбинация', 'бета', '-', 'блокатор', 'и', 'диуретик', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",290
565,572,"['В', 'общем', 'анализе', 'крови', ':', 'гемоглобин', '–', '100,0', 'г', '/', 'л', ',', 'лейкоциты', '–', '3,2', '×', '10', '9', '/', 'л', ',', 'эозинофилы', '–', '11%', ',', 'палочкоядерные', '–', '4%', ',', 'сегментоядерные', '–', '67%', ',', 'лимфоциты', '–', '14%', ',', 'моноциты', '–', '6%', ',', 'тромбоциты', '–', '200000', ',', 'COЭ', '–', '20', 'мм', '/', 'час', '.']","['O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",302
566,70,"['Выделите', 'ведущие', 'клинические', 'синдромы', '.']","['O', 'O', 'O', 'O', 'O']",275
567,295,"['Принимал', 'Анальгин', ',', 'Антигриппин', ',', 'витамины', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",288
570,499,"['Назовите', 'основных', 'возбудителей', 'и', 'факторы', ',', 'способствующие', 'развитию', 'данного', 'заболевания', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",297
571,117,"['Назовите', 'механизм', 'их', 'действия', 'на', 'вирусы', 'гриппа', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",277
572,696,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '376', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '309', '[', 'K003183', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', '52', 'лет', '3', 'день', 'после', 'операции', 'аппендэктомии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",309
573,377,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '356', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '292', '[', 'K000459', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', 'Р', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",292
574,232,"['44', 'лет', 'предъявляет', 'жалобы', 'на', 'головную', 'боль', ',', 'боль', 'в', 'глазных', 'яблоках', ',', 'ломоту', 'в', 'теле', ',', 'повышение', 'температуры', 'тела', 'до', '39', '°', 'С', ',', 'сухой', 'кашель', ',', 'заложенность', 'носа', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O']",284
