,words,ner,task
496,"['Какова', 'Ваша', 'дальнейшая', 'лечебная', 'тактика', '?']","['O', 'O', 'O', 'O', 'O', 'O']",294
497,"['Обоснуйте', 'Ваш', 'выбор', '.']","['O', 'O', 'O', 'O']",294
498,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '361', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '295', '[', 'K001993', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Вызов', 'врача-терапевта', 'участкового', 'на', 'дом', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
499,"['Больной', 'М', '66', 'лет', '.']","['O', 'O', 'O', 'O', 'O']",295
500,"['Диагноз', '«', 'ИБС', ',', 'стенокардия', 'напряжения', 'ФК', 'III', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
501,"['Постинфарктный', 'кардиосклероз', '(', 'инфаркт', 'миокарда', 'в', '2013', 'году', ')', ',', 'коронаросклероз', '(', 'коронарография', 'в', '2013', 'г', '.', ',', '2014', 'г', '.', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
502,"['Постоянная', 'форма', 'фибрилляции', 'предсердий', '.']","['O', 'O', 'O', 'O', 'O']",295
503,"['Гипертоническая', 'болезнь', 'III', 'ст', '.', 'Риск', 'ССО4', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
504,"['ХСН', 'II', 'Б', ',', 'ФК', 'III', '»', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
505,"['Жалобы', 'на', 'одышку', 'при', 'обычной', 'физической', 'нагрузке', 'и', 'в', 'покое', ',', 'кашель', ',', 'преимущественно', 'в', 'горизонтальном', 'положении', 'и', 'ночью', ',', 'отѐки', 'нижних', 'конечностей', '.']","['O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'O']",295
506,"['При', 'осмотре', 'АД', '120', '/', '70', 'мм', 'рт.ст', '.', ',', 'PS', '–', '60', 'уд', '/', 'мин', ',', 'при', 'аускультации', 'лѐгких', 'отмечаются', 'влажные', 'хрипы', 'с', 'обеих', 'сторон', ',', 'отѐки', 'стоп', 'и', 'голеней', '.']","['O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'O']",295
507,"['ЭКГ', ':', 'фибрилляция', 'предсердий', ',', 'ЧСС', '–', '65', 'уд', '/', 'мин', ',', 'отклонение', 'ЭОС', 'влево', ',', 'признаки', 'рубцовых', 'изменений', 'левого', 'желудочка', '(', 'инфаркт', 'миокарда', 'в', 'анамнезе', ')', '.']","['O', 'O', 'PAT-START', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",295
508,"['ЭХО-КГ', ':', 'Общая', 'сократимость', 'миокарда', 'левого', 'желудочка', 'снижена', '(', 'ФВ', '=', '30%', ')', '.']","['O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",295
509,"['Биохимия', 'крови', ':', 'АСАТ', '–', '45', 'ед', '/', 'л', ',', 'АЛАТ', '–', '39', 'ед', '/', 'л', ',', 'креатинин', '–', '98', 'мкмоль', '/', 'л', ',', 'ОХС', '–', '4,5', 'ммоль', '/', 'л', ',', 'ТГ', '–', '1,4', 'ммоль', '/', 'л', ',', 'ЛВП', '–', '1,0', 'ммоль', '/', 'л', ',', 'глюкоза', '–', '4,5', 'ммоль', '/', 'л', ',', 'К', '+', '–', '4,0', 'ммоль', '/', 'л', '.']","['O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",295
510,"['На', 'момент', 'осмотра', 'пациент', 'получает', ':', '-', 'Верошпирон', '25', 'мг', '1', 'раз', 'в', 'день', ';']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
511,"['-', 'Бисопролол', '5', 'мг', '1', 'раз', 'в', 'сутки', ';']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
512,"['-', 'Аторвастатин', '40', 'мг', 'вечером', ';']","['O', 'O', 'O', 'O', 'O', 'O']",295
513,"['-', 'Дигоксин', '0,125', 'мг', '1', 'раз', 'в', 'день', ';']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
514,"['-', 'Варфарин', '5', 'мг', '1', 'раза', 'в', 'день', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
515,"['Больной', 'госпитализирован', '.']","['O', 'O', 'O']",295
516,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",295
517,"['Оцените', 'адекватность', 'выбранной', 'диуретической', 'терапии', 'тяжести', 'состояния', 'пациента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
518,"['2', '.', 'Назовите', 'критерии', 'эффективности', 'диуретической', 'терапии', 'для', 'данного', 'пациента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
519,"['3', '.', 'Укажите', 'комбинацию', 'лекарственных', 'препаратов', ',', 'сочетание', 'которых', 'усиливает', 'риск', 'брадикардии', 'и', 'АВ-блокады', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
520,"['Перечислите', 'методы', 'контроля', 'безопасности', 'фармакотерапии', '.']","['O', 'O', 'O', 'O', 'O', 'O']",295
521,"['4', '.', 'Укажите', 'лабораторный', 'показатель', 'и', 'его', 'целевое', 'значение', 'для', 'оценки', 'эффективности', 'и', 'безопасности', 'назначения', 'Варфарина', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
522,"['5', '.', 'Изменение', 'каких', 'лабораторных', 'показателей', 'и', 'во', 'сколько', 'раз', 'может', 'свидетельствовать', 'о', 'развитии', 'побочных', 'эффектов', 'на', 'фоне', 'приѐма', 'статинов', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
548,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '365', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '298', '[', 'K002693', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Мужчина', '25', 'лет', 'жалуется', 'на', 'боль', 'в', 'горле', ',', 'усиливающуюся', 'при', 'глотании', ',', 'повышение', 'температуры', 'тела', 'до', '37,5', '°', 'С', ',', 'общее', 'недомогание', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'O']",298
549,"['Связывает', 'данное', 'состояние', 'с', 'недавним', 'переохлаждением', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",298
550,"['Объективно', ':', 'состояние', 'удовлетворительное', '.']","['O', 'O', 'O', 'O', 'O']",298
551,"['Кожные', 'покровы', 'влажные', ',', 'чистые', '.']","['PAT-START', 'PAT', 'PAT', 'O', 'PAT-START', 'O']",298
552,"['В', 'зеве', 'определяется', 'яркая', 'гиперемия', 'слизистой', 'оболочки', 'нѐбных', 'дужек', 'и', 'миндалин', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",298
553,"['Миндалины', 'разрыхлены', 'и', 'выступают', 'за', 'края', 'дужек', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",298
554,"['Гиперемия', 'распространяется', 'и', 'на', 'заднюю', 'стенку', 'глотки', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",298
555,"['Клинический', 'анализ', 'крови', ':', 'лейкоциты', '–', '10,8', '×', '10', '9', '/', 'л', '.']","['O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",298
556,"[',', 'СОЭ', '–', '17', 'мм', '/', 'час', ';', 'лейкоцитарная', 'формула', ':', 'нейтрофилы', '–', '65,2%', ',', 'лимфоциты', '–', '21,3%', ',', 'эозинофилы', '–', '3,1', '%', ',', 'моноциты', '–', '10%', ',', 'базофилы', '–', '0,4%', '.']","['O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'PHY-START', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'O']",298
557,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",298
558,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",298
559,"['2', '.', 'Обоснуйте', 'поставленный', 'Вами', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",298
560,"['3', '.', 'Составьте', 'и', 'обоснуйте', 'план', 'лечения', 'пациента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",298
561,"['4', '.', 'Меры', 'санитарно-гигиенических', 'и', 'профилактических', 'мероприятий', 'при', 'данном', 'заболевании', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",298
562,"['5', '.', 'Указать', 'основного', 'возбудителя', 'заболевания', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",298
575,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '367', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '300', '[', 'K003189', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Мужчина', '29', 'лет', 'обратился', 'в', 'поликлинику', 'с', 'жалобами', 'на', 'периодические', 'боли', 'в', 'эпигастральной', 'области', 'ноющего', 'характера', ',', 'возникающие', 'через', '1,5', '-', '2', 'часа', 'после', 'приѐма', 'пищи', ',', '«', 'ночные', 'боли', '»', ',', 'иногда', '–', 'изжогу', ',', 'тошноту', ',', 'запоры', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'PAT-START', 'O', 'PAT-START', 'O', 'PAT-START', 'O']",300
576,"['Данные', 'боли', 'беспокоят', 'в', 'течение', '2', 'лет', ',', 'но', 'в', 'последнее', 'время', 'участились', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",300
577,"['Боль', 'снимается', 'приѐмом', 'антацидных', 'препаратов', '(', 'Маалокс', ')', 'и', 'небольшого', 'количества', 'пищи', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",300
578,"['Не', 'обследовался', '.']","['O', 'O', 'O']",300
579,"['Работает', 'водителем', 'автобуса', ',', 'режим', 'питания', 'не', 'соблюдает', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",300
580,"['При', 'осмотре', ':', 'состояние', 'удовлетворительное', '.']","['O', 'O', 'O', 'O', 'O', 'O']",300
581,"['В', 'лѐгких', 'дыхание', 'везикулярное', ',', 'хрипов', 'нет', '.']","['O', 'O', 'PHY-START', 'PHY', 'O', 'PHY-START', 'PHY', 'O']",300
582,"['ЧДД', '–', '19', 'в', 'мин', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",300
583,"['Тоны', 'сердца', 'ясные', ',', 'ритмичные', '.']","['PHY-START', 'PHY', 'PHY', 'O', 'PHY-START', 'O']",300
584,"['ЧСС', '–', '60', 'уд', '/', 'мин', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",300
585,"['Язык', 'влажный', ',', 'обложен', 'белым', 'налѐтом', '.']","['PHY-START', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'O']",300
586,"['Живот', 'при', 'пальпации', 'мягкий', ',', 'болезненный', 'в', 'эпигастральной', 'области', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'O']",300
587,"['Симптомы', 'Ортнера', ',', 'Василенко', 'отрицательные', '.']","['PHY-START', 'PHY', 'O', 'PHY-START', 'PHY', 'O']",300
588,"['Размеры', 'печени', 'по', 'Курлову', '9', '×', '8', '×', '7', 'см', '.', 'Селезѐнка', 'не', 'пальпируется', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'O']",300
589,"['Отѐков', 'нет', '.']","['PHY-START', 'PHY', 'O']",300
590,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",300
591,"['Каков', 'наиболее', 'вероятный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O']",300
592,"['2', '.', 'Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",300
593,"['3', '.', 'Какое', 'лечение', 'следует', 'назначить', 'данному', 'больному', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",300
594,"['4', '.', 'С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",300
595,"['5', '.', 'Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",300
611,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '369', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '302', '[', 'K003197', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', 'М', '.', '60', 'лет', 'обратился', 'к', 'врачу-терапевту', 'участковому', 'с', 'жалобами', 'на', 'лихорадку', 'до', '38', '°', 'С', ',', 'ночное', 'потоотделение', ',', 'потерю', 'в', 'весе', ',', 'кожный', 'зуд', 'в', 'области', 'шеи', ',', 'паха', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'O']",302
612,"['Болен', 'в', 'течение', 'трѐх', 'месяцев', '.']","['O', 'O', 'O', 'O', 'O', 'O']",302
613,"['При', 'осмотре', ':', 'пальпируются', 'увеличенные', 'подвижные', ',', 'не', 'спаянные', 'с', 'кожей', 'плотно-эластические', 'лимфоузлы', ',', 'в', 'шейно-надключичной', 'области', 'слева', 'сливающиеся', 'между', 'собой', 'в', 'конгломераты', '.']","['O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",302
614,"['Дыхание', 'везикулярное', ',', 'хрипов', 'нет', '.']","['PHY-START', 'PHY', 'O', 'PHY-START', 'PHY', 'O']",302
615,"['ЧДД', '–', '17', 'в', 'мин', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",302
616,"['Тоны', 'сердца', 'ясные', ',', 'ритмичные', '.']","['PHY-START', 'PHY', 'PHY', 'O', 'PHY-START', 'O']",302
617,"['ЧСС', '–', '82', 'уд', '/', 'мин', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",302
618,"['Печень', 'у', 'рѐберной', 'дуги', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'O']",302
